turn,faction_id,name,strength,territories,economy,morale,is_active,survived
94,liubei_old,刘岱,0,0,50,88,0,0
95,liuzhang,刘璋,14681,11,50,100,1,1
95,liubiao,刘表,11197,5,50,100,1,1
95,wu,孙权,10580,3,50,37,1,1
95,cao,曹操,10035,15,50,100,1,1
95,liudu,刘度,3000,1,50,100,1,1
95,shu,刘备,0,0,50,97,0,0
95,mateng,马腾,0,0,50,77,0,0
95,zhanglu,张鲁,0,0,50,97,0,0
95,gongsunkang,公孙康,0,0,50,73,0,0
95,hansui,韩遂,0,0,50,64,0,0
95,zhangxiu,张绣,0,0,50,15,0,0
95,zhaofan,赵范,0,0,50,50,0,0
95,jinxuan,金旋,0,0,50,52,0,0
95,hanxuan,韩玄,0,0,50,54,0,0
95,kongrong,孔融,0,0,50,73,0,0
95,zhangyang,张扬,0,0,50,62,0,0
95,wangkuang,王匡,0,0,50,40,0,0
95,baoxin,鲍信,0,0,50,57,0,0
95,huangzu,黄祖,0,0,50,61,0,0
95,shixie,士燮,0,0,50,73,0,0
95,menghuo,孟获,0,0,50,77,0,0
95,kebineng,轲比能,0,0,50,79,0,0
95,budugen,步度根,0,0,50,71,0,0
95,liuyao,刘繇,0,0,50,39,0,0
95,yanbaihu,严白虎,0,0,50,30,0,0
95,chengui,陈珪,0,0,50,58,0,0
95,lifu,李傕残部,0,0,50,22,0,0
95,guosi,郭汜残部,0,0,50,16,0,0
95,taoqian,陶谦残部,0,0,50,44,0,0
95,yuanshu,袁术残部,0,0,50,35,0,0
95,liubei_old,刘岱,0,0,50,88,0,0
96,liuzhang,刘璋,14674,11,50,100,1,1
96,liubiao,刘表,11197,5,50,100,1,1
96,wu,孙权,10574,3,50,36,1,1
96,cao,曹操,10033,15,50,100,1,1
96,liudu,刘度,3000,1,50,100,1,1
96,shu,刘备,0,0,50,97,0,0
96,mateng,马腾,0,0,50,77,0,0
96,zhanglu,张鲁,0,0,50,97,0,0
96,gongsunkang,公孙康,0,0,50,73,0,0
96,hansui,韩遂,0,0,50,64,0,0
96,zhangxiu,张绣,0,0,50,15,0,0
96,zhaofan,赵范,0,0,50,50,0,0
96,jinxuan,金旋,0,0,50,52,0,0
96,hanxuan,韩玄,0,0,50,54,0,0
96,kongrong,孔融,0,0,50,73,0,0
96,zhangyang,张扬,0,0,50,62,0,0
96,wangkuang,王匡,0,0,50,40,0,0
96,baoxin,鲍信,0,0,50,57,0,0
96,huangzu,黄祖,0,0,50,61,0,0
96,shixie,士燮,0,0,50,73,0,0
96,menghuo,孟获,0,0,50,77,0,0
96,kebineng,轲比能,0,0,50,79,0,0
96,budugen,步度根,0,0,50,71,0,0
96,liuyao,刘繇,0,0,50,39,0,0
96,yanbaihu,严白虎,0,0,50,30,0,0
96,chengui,陈珪,0,0,50,58,0,0
96,lifu,李傕残部,0,0,50,22,0,0
96,guosi,郭汜残部,0,0,50,16,0,0
96,taoqian,陶谦残部,0,0,50,44,0,0
96,yuanshu,袁术残部,0,0,50,35,0,0
96,liubei_old,刘岱,0,0,50,88,0,0
97,liuzhang,刘璋,14667,11,50,100,1,1
97,liubiao,刘表,11197,5,50,100,1,1
97,wu,孙权,10568,3,50,38,1,1
97,cao,曹操,10031,15,50,100,1,1
97,liudu,刘度,3000,1,50,100,1,1
97,shu,刘备,0,0,50,97,0,0
97,mateng,马腾,0,0,50,77,0,0
97,zhanglu,张鲁,0,0,50,97,0,0
97,gongsunkang,公孙康,0,0,50,73,0,0
97,hansui,韩遂,0,0,50,64,0,0
97,zhangxiu,张绣,0,0,50,15,0,0
97,zhaofan,赵范,0,0,50,50,0,0
97,jinxuan,金旋,0,0,50,52,0,0
97,hanxuan,韩玄,0,0,50,54,0,0
97,kongrong,孔融,0,0,50,73,0,0
97,zhangyang,张扬,0,0,50,62,0,0
97,wangkuang,王匡,0,0,50,40,0,0
97,baoxin,鲍信,0,0,50,57,0,0
97,huangzu,黄祖,0,0,50,61,0,0
97,shixie,士燮,0,0,50,73,0,0
97,menghuo,孟获,0,0,50,77,0,0
97,kebineng,轲比能,0,0,50,79,0,0
97,budugen,步度根,0,0,50,71,0,0
97,liuyao,刘繇,0,0,50,39,0,0
97,yanbaihu,严白虎,0,0,50,30,0,0
97,chengui,陈珪,0,0,50,58,0,0
97,lifu,李傕残部,0,0,50,22,0,0
97,guosi,郭汜残部,0,0,50,16,0,0
97,taoqian,陶谦残部,0,0,50,44,0,0
97,yuanshu,袁术残部,0,0,50,35,0,0
97,liubei_old,刘岱,0,0,50,88,0,0
98,liuzhang,刘璋,14661,11,50,100,1,1
98,liubiao,刘表,11197,5,50,100,1,1
98,wu,孙权,10562,3,50,35,1,1
98,cao,曹操,10029,15,50,100,1,1
98,liudu,刘度,3000,1,50,100,1,1
98,shu,刘备,0,0,50,97,0,0
98,mateng,马腾,0,0,50,77,0,0
98,zhanglu,张鲁,0,0,50,97,0,0
98,gongsunkang,公孙康,0,0,50,73,0,0
98,hansui,韩遂,0,0,50,64,0,0
98,zhangxiu,张绣,0,0,50,15,0,0
98,zhaofan,赵范,0,0,50,50,0,0
98,jinxuan,金旋,0,0,50,52,0,0
98,hanxuan,韩玄,0,0,50,54,0,0
98,kongrong,孔融,0,0,50,73,0,0
98,zhangyang,张扬,0,0,50,62,0,0
98,wangkuang,王匡,0,0,50,40,0,0
98,baoxin,鲍信,0,0,50,57,0,0
98,huangzu,黄祖,0,0,50,61,0,0
98,shixie,士燮,0,0,50,73,0,0
98,menghuo,孟获,0,0,50,77,0,0
98,kebineng,轲比能,0,0,50,79,0,0
98,budugen,步度根,0,0,50,71,0,0
98,liuyao,刘繇,0,0,50,39,0,0
98,yanbaihu,严白虎,0,0,50,30,0,0
98,chengui,陈珪,0,0,50,58,0,0
98,lifu,李傕残部,0,0,50,22,0,0
98,guosi,郭汜残部,0,0,50,16,0,0
98,taoqian,陶谦残部,0,0,50,44,0,0
98,yuanshu,袁术残部,0,0,50,35,0,0
98,liubei_old,刘岱,0,0,50,88,0,0
99,liuzhang,刘璋,14655,11,50,100,1,1
99,liubiao,刘表,11197,5,50,100,1,1
99,wu,孙权,10557,3,50,34,1,1
99,cao,曹操,10027,15,50,100,1,1
99,liudu,刘度,3000,1,50,100,1,1
99,shu,刘备,0,0,50,97,0,0
99,mateng,马腾,0,0,50,77,0,0
99,zhanglu,张鲁,0,0,50,97,0,0
99,gongsunkang,公孙康,0,0,50,73,0,0
99,hansui,韩遂,0,0,50,64,0,0
99,zhangxiu,张绣,0,0,50,15,0,0
99,zhaofan,赵范,0,0,50,50,0,0
99,jinxuan,金旋,0,0,50,52,0,0
99,hanxuan,韩玄,0,0,50,54,0,0
99,kongrong,孔融,0,0,50,73,0,0
99,zhangyang,张扬,0,0,50,62,0,0
99,wangkuang,王匡,0,0,50,40,0,0
99,baoxin,鲍信,0,0,50,57,0,0
99,huangzu,黄祖,0,0,50,61,0,0
99,shixie,士燮,0,0,50,73,0,0
99,menghuo,孟获,0,0,50,77,0,0
99,kebineng,轲比能,0,0,50,79,0,0
99,budugen,步度根,0,0,50,71,0,0
99,liuyao,刘繇,0,0,50,39,0,0
99,yanbaihu,严白虎,0,0,50,30,0,0
99,chengui,陈珪,0,0,50,58,0,0
99,lifu,李傕残部,0,0,50,22,0,0
99,guosi,郭汜残部,0,0,50,16,0,0
99,taoqian,陶谦残部,0,0,50,44,0,0
99,yuanshu,袁术残部,0,0,50,35,0,0
99,liubei_old,刘岱,0,0,50,88,0,0
100,liuzhang,刘璋,14649,11,50,100,1,1
100,liubiao,刘表,11197,5,50,100,1,1
100,wu,孙权,10552,3,50,38,1,1
100,cao,曹操,10025,15,50,100,1,1
100,liudu,刘度,3000,1,50,100,1,1
100,shu,刘备,0,0,50,97,0,0
100,mateng,马腾,0,0,50,77,0,0
100,zhanglu,张鲁,0,0,50,97,0,0
100,gongsunkang,公孙康,0,0,50,73,0,0
100,hansui,韩遂,0,0,50,64,0,0
100,zhangxiu,张绣,0,0,50,15,0,0
100,zhaofan,赵范,0,0,50,50,0,0
100,jinxuan,金旋,0,0,50,52,0,0
100,hanxuan,韩玄,0,0,50,54,0,0
100,kongrong,孔融,0,0,50,73,0,0
100,zhangyang,张扬,0,0,50,62,0,0
100,wangkuang,王匡,0,0,50,40,0,0
100,baoxin,鲍信,0,0,50,57,0,0
100,huangzu,黄祖,0,0,50,61,0,0
100,shixie,士燮,0,0,50,73,0,0
100,menghuo,孟获,0,0,50,77,0,0
100,kebineng,轲比能,0,0,50,79,0,0
100,budugen,步度根,0,0,50,71,0,0
100,liuyao,刘繇,0,0,50,39,0,0
100,yanbaihu,严白虎,0,0,50,30,0,0
100,chengui,陈珪,0,0,50,58,0,0
100,lifu,李傕残部,0,0,50,22,0,0
100,guosi,郭汜残部,0,0,50,16,0,0
100,taoqian,陶谦残部,0,0,50,44,0,0
100,yuanshu,袁术残部,0,0,50,35,0,0
100,liubei_old,刘岱,0,0,50,88,0,0
